,selling_price
82563,894999
82564,894999
82565,894999
82566,894999
82567,894999
82568,894999
82569,894999
82570,894999
82571,894999
82572,894999
82573,894999
82574,894999
82575,894999
82576,894999
82577,894999
82578,894999
82579,894999
82580,894999
82581,894999
82582,894999
82583,894999
82584,894999
82585,894999
82586,894999
82587,894999
82588,894999
82589,894999
82590,894999
82591,894999
82592,894999
82593,894999
82594,894999
82595,894999
82596,894999
82597,894999
82598,894999
82599,894999
82600,894999
82601,894999
82602,894999
82603,894999
82604,894999
82605,894999
82606,894999
82607,894999
82608,894999
82609,894999
82610,894999
82611,894999
82612,894999
82613,894999
82614,894999
82615,894999
82616,894999
82617,894999
82618,894999
82619,894999
82620,894999
82621,894999
82622,894999
82623,894999
82624,894999
82625,894999
82626,894999
82627,894999
82628,894999
82629,894999
82630,894999
82631,894999
82632,894999
82633,894999
82634,894999
82635,894999
82636,894999
82637,894999
82638,894999
82639,894999
82640,894999
82641,894999
82642,894999
82643,894999
82644,894999
82645,894999
82646,894999
82647,894999
82648,894999
82649,899000
82650,899000
82651,899000
82652,899000
82653,899000
82654,899000
82655,899000
82656,899000
82657,899000
82658,899000
82659,899000
82660,899000
82661,899000
82662,899000
82663,899000
82664,899000
82665,899000
82666,899000
82667,899000
82668,899000
82669,899000
82670,899000
82671,899000
82672,899000
82673,899000
82674,899000
82675,899000
82676,899000
82677,899000
82678,899000
82679,899000
82680,899000
82681,899000
82682,899000
82683,899000
82684,899000
82685,899000
82686,899000
82687,899000
82688,899000
82689,899000
82690,899000
82691,899000
82692,899000
82693,899000
82694,899000
82695,899000
82696,899000
82697,899000
82698,899000
82699,899000
82700,899000
82701,899000
82702,899000
82703,899000
82704,899000
82705,899000
82706,899000
82707,899000
82708,899000
82709,899000
82710,899000
82711,899000
82712,899000
82713,899000
82714,899000
82715,899000
82716,899000
82717,899000
82718,899000
82719,899000
82720,899000
82721,899000
82722,899000
82723,899000
82724,899000
82725,899000
82726,899000
82727,899000
82728,899000
82729,899000
82730,899000
82731,899000
82732,899000
82733,899000
82734,899000
82735,899000
82736,899000
82737,899000
82738,899000
82739,899000
82740,899000
82741,899000
82742,899000
82743,899000
82744,899000
82745,899000
82746,899000
82747,899000
82748,899000
82749,899000
82750,899000
82751,899000
82752,899000
82753,899000
82754,899000
82755,899000
82756,899000
82757,899000
82758,899000
82759,899000
82760,899000
82761,899000
82762,899000
82763,899000
82764,899000
82765,899000
82766,899000
82767,899000
82768,899000
82769,899000
82770,899000
82771,899000
82772,899000
82773,899000
82774,899000
82775,899000
82776,899000
82777,899000
82778,899000
82779,899000
82780,899000
82781,899000
82782,899000
82783,899000
82784,899000
82785,899000
82786,899000
82787,899000
82788,899000
82789,899000
82790,899000
82791,899000
82792,899000
82793,899000
82794,899000
82795,899000
82796,899000
82797,899000
82798,899000
82799,899000
82800,899000
82801,899000
82802,899000
82803,899000
82804,899000
82805,899000
82806,899000
82807,899000
82808,899000
82809,899000
82810,899000
82811,899000
82812,899000
82813,899000
82814,899000
82815,899000
82816,899000
82817,899000
82818,899000
82819,899000
82820,899000
82821,899000
82822,899000
82823,899000
82824,899000
82825,899000
82826,899000
82827,899000
82828,899000
82829,899000
82830,899000
82831,899000
82832,899000
82833,899000
82834,899000
82835,899000
82836,899000
82837,899000
82838,899000
82839,899000
82840,899000
82841,899000
82842,899000
82843,900000
82844,900000
82845,900000
82846,900000
82847,900000
82848,900000
82849,900000
82850,900000
82851,900000
82852,900000
82853,900000
82854,900000
82855,900000
82856,900000
82857,900000
82858,900000
82859,900000
82860,900000
82861,900000
82862,900000
82863,900000
82864,900000
82865,900000
82866,900000
82867,900000
82868,900000
82869,900000
82870,900000
82871,900000
82872,900000
82873,900000
82874,900000
82875,900000
82876,900000
82877,900000
82878,900000
82879,900000
82880,900000
82881,900000
82882,900000
82883,900000
82884,900000
82885,900000
82886,900000
82887,900000
82888,900000
82889,900000
82890,900000
82891,900000
82892,900000
82893,900000
82894,900000
82895,900000
82896,900000
82897,900000
82898,900000
82899,900000
82900,900000
82901,900000
82902,900000
82903,900000
82904,900000
82905,900000
82906,900000
82907,900000
82908,900000
82909,900000
82910,900000
82911,900000
82912,900000
82913,900000
82914,900000
82915,900000
82916,900000
82917,900000
82918,900000
82919,900000
82920,900000
82921,900000
82922,900000
82923,900000
82924,900000
82925,900000
82926,900000
82927,900000
82928,900000
82929,900000
82930,900000
82931,900000
82932,900000
82933,900000
82934,900000
82935,900000
82936,900000
82937,900000
82938,900000
82939,900000
82940,900000
82941,900000
82942,900000
82943,900000
82944,900000
82945,900000
82946,900000
82947,900000
82948,900000
82949,900000
82950,900000
82951,900000
82952,900000
82953,900000
82954,900000
82955,900000
82956,900000
82957,900000
82958,900000
82959,900000
82960,900000
82961,900000
82962,900000
82963,900000
82964,900000
82965,900000
82966,900000
82967,900000
82968,900000
82969,900000
82970,900000
82971,900000
82972,900000
82973,900000
82974,900000
82975,900000
82976,900000
82977,900000
82978,900000
82979,900000
82980,900000
82981,900000
82982,905000
82983,905000
82984,905000
82985,905000
82986,905000
82987,905000
82988,905000
82989,905000
82990,905000
82991,905000
82992,905000
82993,905000
82994,905000
82995,905000
82996,905000
82997,905000
82998,905000
82999,905000
83000,905000
83001,905000
83002,905000
83003,905000
83004,905000
83005,905000
83006,905000
83007,905000
83008,905000
83009,905000
83010,905000
83011,905000
83012,905000
83013,905000
83014,905000
83015,905000
83016,905000
83017,905000
83018,905000
83019,905000
83020,905000
83021,905000
83022,905000
83023,905000
83024,905000
83025,905000
83026,905000
83027,905000
83028,905000
83029,905000
83030,905000
83031,905000
83032,905000
83033,905000
83034,905000
83035,905000
83036,905000
83037,905000
83038,905000
83039,905000
83040,905000
83041,905000
83042,905000
83043,905000
83044,905000
83045,905000
83046,905000
83047,905000
83048,905000
83049,905000
83050,905000
83051,905000
83052,905000
83053,905000
83054,905000
83055,905000
83056,905000
83057,905000
83058,905000
83059,905000
83060,905000
83061,905000
83062,905000
83063,905000
83064,905000
83065,905000
83066,905000
83067,905000
83068,905000
83069,905000
83070,905000
83071,905000
83072,905000
83073,905000
83074,905000
83075,905000
83076,905000
83077,905000
83078,905000
83079,905000
83080,905000
83081,905000
83082,905000
83083,905000
83084,905000
83085,905000
83086,905000
83087,905000
83088,905000
83089,905000
83090,905000
83091,905000
83092,905000
83093,905000
83094,905000
83095,905000
83096,905000
83097,905000
83098,905000
83099,905000
83100,905000
83101,905000
83102,905000
83103,905000
83104,905000
83105,905000
83106,905000
83107,905000
83108,905000
83109,905000
83110,905000
83111,905000
83112,905000
83113,905000
83114,905000
83115,905000
83116,905000
83117,905000
83118,905000
83119,905000
83120,905000
83121,905000
83122,905000
83123,905000
83124,905000
83125,905000
83126,905000
83127,905000
83128,905000
83129,905000
83130,905000
83131,905000
83132,905000
83133,905000
83134,905000
83135,905000
83136,905000
83137,905000
83138,905000
83139,905000
83140,905000
83141,905000
83142,905000
83143,905000
83144,905000
83145,905000
83146,905000
83147,905000
83148,905000
83149,905000
83150,905000
83151,905000
83152,905000
83153,905000
83154,905000
83155,905000
83156,905000
83157,905000
83158,905000
83159,905000
83160,905000
83161,905000
83162,905000
83163,905000
83164,905000
83165,905000
83166,905000
83167,905000
83168,905000
83169,905000
83170,905000
83171,905000
83172,905000
83173,905000
83174,905000
83175,905000
83176,905000
83177,906000
83178,906000
83179,906000
83180,906000
83181,906000
83182,906000
83183,906000
83184,906000
83185,906000
83186,906000
83187,906000
83188,906000
83189,906000
83190,906000
83191,906000
83192,906000
83193,906000
83194,906000
83195,906000
83196,906000
83197,906000
83198,906000
83199,906000
83200,906000
83201,906000
83202,906000
83203,906000
83204,906000
83205,906000
83206,906000
83207,906000
83208,906000
83209,906000
83210,906000
83211,906000
83212,906000
83213,906000
83214,906000
83215,906000
83216,906000
83217,906000
83218,906000
83219,906000
83220,906000
83221,906000
83222,906000
83223,906000
83224,906000
83225,906000
83226,906000
83227,906000
83228,906000
83229,906000
83230,906000
83231,906000
83232,906000
83233,906000
83234,906000
83235,906000
83236,906000
83237,906000
83238,906000
83239,906000
83240,906000
83241,906000
83242,906000
83243,906000
83244,906000
83245,906000
83246,906000
83247,906000
83248,906000
83249,906000
83250,906000
83251,906000
83252,906000
83253,906000
83254,906000
83255,906000
83256,906000
83257,906000
83258,906000
83259,906000
83260,906000
83261,906000
83262,906000
83263,906000
83264,906000
83265,906000
83266,906000
83267,906000
83268,906000
83269,906000
83270,906000
83271,906000
83272,906000
83273,906000
83274,906000
83275,906000
83276,906000
83277,906000
83278,906000
83279,906000
83280,906000
83281,906000
83282,906000
83283,906000
83284,906000
83285,906000
83286,906000
83287,906000
83288,906000
83289,906000
83290,906000
83291,906000
83292,906000
83293,906000
83294,906000
83295,906000
83296,906000
83297,906000
83298,906000
83299,906000
83300,906000
83301,906000
83302,906000
83303,906000
83304,906000
83305,906000
83306,906000
83307,906000
83308,906000
83309,906000
83310,906000
83311,906000
83312,906000
83313,906000
83314,906000
83315,906000
83316,906000
83317,906000
83318,906000
83319,906000
83320,906000
83321,906000
83322,906000
83323,906000
83324,906000
83325,906000
83326,906000
83327,906000
83328,906000
83329,906000
83330,906000
83331,906000
83332,906000
83333,906000
83334,906000
83335,906000
83336,906000
83337,906000
83338,906000
83339,906000
83340,906000
83341,906000
83342,906000
83343,906000
83344,906000
83345,906000
83346,906000
83347,906000
83348,906000
83349,906000
83350,906000
83351,906000
83352,906000
83353,906000
83354,906000
83355,906000
83356,906000
83357,906000
83358,906000
83359,906000
83360,906000
83361,906000
83362,906000
83363,906000
83364,906000
83365,906000
83366,906000
83367,906000
83368,906000
83369,906000
83370,906000
83371,906000
83372,910000
83373,910000
83374,910000
83375,910000
83376,910000
83377,910000
83378,910000
83379,910000
83380,910000
83381,910000
83382,910000
83383,910000
83384,910000
83385,910000
83386,910000
83387,910000
83388,910000
83389,910000
83390,910000
83391,910000
83392,910000
83393,910000
83394,910000
83395,910000
83396,910000
83397,910000
83398,910000
83399,910000
83400,910000
83401,910000
83402,910000
83403,910000
83404,910000
83405,910000
83406,910000
83407,910000
83408,910000
83409,910000
83410,910000
83411,910000
83412,910000
83413,910000
83414,910000
83415,910000
83416,910000
83417,910000
83418,910000
83419,910000
83420,910000
83421,910000
83422,910000
83423,910000
83424,910000
83425,910000
83426,910000
83427,910000
83428,910000
83429,910000
83430,910000
83431,910000
83432,910000
83433,910000
83434,910000
83435,910000
83436,910000
83437,910000
83438,910000
83439,910000
83440,910000
83441,910000
83442,910000
83443,910000
83444,910000
83445,910000
83446,910000
83447,910000
83448,910000
83449,910000
83450,910000
83451,910000
83452,910000
83453,910000
83454,910000
83455,910000
83456,910000
83457,910000
83458,910000
83459,910000
83460,910000
83461,910000
83462,910000
83463,910000
83464,910000
83465,910000
83466,910000
83467,910000
83468,910000
83469,910000
83470,910000
83471,910000
83472,910000
83473,910000
83474,910000
83475,910000
83476,910000
83477,910000
83478,910000
83479,910000
83480,910000
83481,910000
83482,910000
83483,910000
83484,910000
83485,910000
83486,910000
83487,910000
83488,910000
83489,910000
83490,910000
83491,910000
83492,910000
83493,910000
83494,910000
83495,910000
83496,910000
83497,910000
83498,910000
83499,910000
83500,910000
83501,910000
83502,910000
83503,910000
83504,910000
83505,910000
83506,910000
83507,910000
83508,910000
83509,910000
83510,910000
83511,910000
83512,910000
83513,910000
83514,910000
83515,910000
83516,910000
83517,910000
83518,910000
83519,910000
83520,910000
83521,910000
83522,910000
83523,910000
83524,910000
83525,910000
83526,910000
83527,910000
83528,910000
83529,910000
83530,910000
83531,910000
83532,910000
83533,910000
83534,910000
83535,910000
83536,910000
83537,910000
83538,910000
83539,910000
83540,910000
83541,910000
83542,910000
83543,910000
83544,910000
83545,910000
83546,910000
83547,910000
83548,910000
83549,910000
83550,910000
83551,910000
83552,910000
83553,910000
83554,910000
83555,910000
83556,910000
83557,910000
83558,910000
83559,910000
83560,910000
83561,911000
83562,911000
83563,911000
83564,911000
83565,911000
83566,911000
83567,911000
83568,911000
83569,911000
83570,911000
83571,911000
83572,911000
83573,911000
83574,911000
83575,911000
83576,911000
83577,911000
83578,911000
83579,911000
83580,911000
83581,911000
83582,911000
83583,911000
83584,911000
83585,911000
83586,911000
83587,911000
83588,911000
83589,911000
83590,911000
83591,911000
83592,911000
83593,911000
83594,911000
83595,911000
83596,911000
83597,911000
83598,911000
83599,911000
83600,911000
83601,911000
83602,911000
83603,911000
83604,911000
83605,911000
83606,911000
83607,911000
83608,911000
83609,911000
83610,911000
83611,911000
83612,911000
83613,911000
83614,911000
83615,911000
83616,911000
83617,911000
83618,911000
83619,911000
83620,911000
83621,911000
83622,911000
83623,911000
83624,911000
83625,911000
83626,911000
83627,911000
83628,911000
83629,911000
83630,911000
83631,911000
83632,911000
83633,911000
83634,911000
83635,911000
83636,911000
83637,911000
83638,911000
83639,911000
83640,911000
83641,911000
83642,911000
83643,911000
83644,911000
83645,911000
83646,911000
83647,911000
83648,911000
83649,911000
83650,911000
83651,911000
83652,911000
83653,911000
83654,911000
83655,911000
83656,911000
83657,911000
83658,911000
83659,911000
83660,911000
83661,911000
83662,911000
83663,911000
83664,911000
83665,911000
83666,911000
83667,911000
83668,911000
83669,911000
83670,911000
83671,911000
83672,911000
83673,911000
83674,911000
83675,911000
83676,911000
83677,911000
83678,911000
83679,911000
83680,911000
83681,911000
83682,911000
83683,911000
83684,911000
83685,911000
83686,911000
83687,911000
83688,911000
83689,911000
83690,911000
83691,911000
83692,911000
